is_cause,sentence
0.0,"""We""/PRON,""previously""/ADV,""demonstrated""/VERB,""consumption""/NOUN,""iso-alpha-acids""/NOUN,""IAA""/PROPN,""hop-derived""/VERB,""bitter""/ADJ,""compound""/NOUN,""beer""/NOUN,""prevents""/VERB,""formation""/NOUN,""disease""/NOUN,""pathology""/NOUN,""transgenic""/ADJ,""mouse""/NOUN,""model""/NOUN,""Alzheimer""/PROPN,""disease""/NOUN,""AD""/NOUN"
1.0,"""High""/ADJ,""fructose""/NOUN,""corn""/NOUN,""syrup""/NOUN,""HFCS""/PROPN,""sweetened""/VERB,""soft""/ADJ,""drink""/NOUN,""intake""/NOUN,""linked""/VERB,""asthma""/NOUN,""US""/PROPN,""high-schoolers""/NOUN"
0.0,"""64""/NUM,""individual""/ADJ,""occupational""/ADJ,""chronic""/ADJ,""bronchitis""/NOUN,""41""/NUM,""healthy""/ADJ,""individual""/ADJ,""working""/VERB,""yeast""/NOUN,""hydrolysis""/NOUN,""production""/NOUN,""demonstrated""/VERB,""increase""/NOUN,""B""/NOUN,""immunity""/NOUN,""higher""/ADJ,""spontaneous""/ADJ,""antigen-stimulated""/ADJ,""Ig""/PROPN,""synthesis""/NOUN"
1.0,"""Onion""/NOUN,""Allium""/NOUN,""cepa""/NOUN,""handling""/NOUN,""induce""/VERB,""contact""/NOUN,""dermatitis""/NOUN,""rhinoconjunctivitis""/NOUN,""asthma""/NOUN"
0.0,"""Eczema""/PROPN,""ever""/ADV,""age""/NOUN,""10""/NUM,""year""/NOUN,""associated""/VERB,""increased""/VERB,""risk""/NOUN,""physician-diagnosed""/VERB,""food""/NOUN,""allergy""/NOUN,""5.78""/NUM,""3.04-9.52""/NUM,""highest""/ADJ,""risk""/NOUN,""cashew""/NOUN,""7.36""/NUM,""3.20-16.94""/NUM,""peanut""/NOUN,""5.58""/NUM,""3.08-10.10""/NUM,""food""/NOUN,""allergy""/NOUN"
0.0,"""The""/DET,""author""/NOUN,""base""/NOUN,""hypothesis""/NOUN,""meta-analyses""/VERB,""epidemiological""/ADJ,""data""/NOUN,""numerous""/ADJ,""experimental""/ADJ,""study""/NOUN,""comprehensive""/ADJ,""review""/NOUN,""mechanism""/NOUN,""action""/NOUN,""extra-virgin""/ADJ,""olive""/NOUN,""oil""/NOUN,""component""/NOUN,""prevention""/NOUN,""vascular""/ADJ,""disease""/NOUN"
0.0,"""The""/DET,""Mediterranean""/ADJ,""diet""/NOUN,""associated""/VERB,""lower""/ADJ,""mortality""/NOUN,""lower""/ADJ,""risk""/NOUN,""cardiovascular""/ADJ,""disease""/NOUN,""cancer""/NOUN"
1.0,"""The""/DET,""article""/NOUN,""present""/ADJ,""data""/NOUN,""causally""/ADV,""significant""/ADJ,""food""/NOUN,""allergen""/NOUN,""food""/NOUN,""additive""/NOUN,""cause""/NOUN,""development""/NOUN,""food""/NOUN,""allergy""/NOUN,""well""/NOUN,""information""/NOUN,""main""/ADJ,""food""/NOUN,""protein""/NOUN,""component""/NOUN,""involved""/VERB,""formation""/NOUN,""cross-reactivity""/NOUN"
0.0,"""These""/DET,""result""/NOUN,""imply""/VERB,""sequential""/ADJ,""extract""/NOUN,""honeybush""/NOUN,""tea""/NOUN,""particularly""/ADV,""aqueous""/ADJ,""ethyl""/NOUN,""acetate""/NOUN,""extract""/NOUN,""may""/AUX,""exhibit""/VERB,""antioxidant""/ADJ,""potential""/NOUN,""also""/ADV,""mediate""/VERB,""anti-hyperglycemia""/NOUN,""activity""/NOUN,""inhibiting""/VERB,""lipid""/NOUN,""carbohydrate""/NOUN,""digestion""/NOUN"
1.0,"""Historically""/ADV,""low-carbohydrate""/ADJ,""CHO""/NOUN,""very-low-CHO""/ADJ,""diet""/NOUN,""used""/VERB,""weight""/NOUN,""loss""/NOUN"
1.0,"""Fava""/PROPN,""bean""/NOUN,""FBs""/PROPN,""long""/ADV,""used""/VERB,""food""/NOUN,""principal""/ADJ,""disadvantage""/NOUN,""derived""/VERB,""haemotoxicity""/NOUN"
0.0,"""In""/ADP,""context""/NOUN,""commonly""/ADV,""available""/ADJ,""fruit""/NOUN,""blueberry""/NOUN,""raspberry""/NOUN,""strawberry""/NOUN,""pomegranate""/NOUN,""shown""/VERB,""promising""/ADJ,""result""/NOUN,""reducing""/VERB,""pain""/NOUN,""inflammation""/NOUN,""experimental""/ADJ,""model""/NOUN,""human""/ADJ,""clinical""/ADJ,""study""/NOUN,""arthritis""/NOUN"
0.0,"""Dietary""/ADJ,""n-3""/NOUN,""fatty""/NOUN,""acid""/NOUN,""especially""/ADV,""marine""/ADJ,""origin""/NOUN,""eicosapentaenoic""/NOUN,""acid""/NOUN,""20:5n-3""/NUM,""docosahexaenoic""/NOUN,""acid""/NOUN,""22:6n-3""/NUM,""always""/ADV,""lauded""/VERB,""profound""/ADJ,""effect""/NOUN,""regulating""/VERB,""risk""/NOUN,""factor""/NOUN,""major""/ADJ,""metabolic""/ADJ,""disorder""/NOUN"
1.0,"""Peanuts""/NOUN,""nut""/NOUN,""cause""/VERB,""great""/ADJ,""part""/NOUN,""allergy""/NOUN,""United""/PROPN,""States""/PROPN,""Spain""/PROPN,""Portugal""/PROPN,""commonly""/ADV,""due""/ADJ,""fish""/NOUN,""milk""/NOUN,""Italy""/PROPN,""seafood""/NOUN,""mustard""/NOUN,""France""/PROPN"
1.0,"""Peanut""/NOUN,""allergy""/NOUN,""affect""/VERB,""3""/NUM,""Australian""/ADJ,""child""/NOUN,""higher""/ADJ,""risk""/NOUN,""anaphylaxis""/NOUN,""food""/NOUN,""allergy""/NOUN"
0.0,"""In""/ADP,""context""/NOUN,""extra""/ADJ,""virgin""/ADJ,""olive""/NOUN,""oil""/NOUN,""EVOO""/NOUN,""representative""/ADJ,""component""/NOUN,""diet""/NOUN,""seems""/VERB,""relevant""/ADJ,""lowering""/VERB,""incidence""/NOUN,""cardiovascular""/ADJ,""event""/NOUN,""including""/VERB,""myocardial""/ADJ,""infarction""/NOUN,""stroke""/NOUN"
0.0,"""We""/PRON,""previously""/ADV,""demonstrated""/VERB,""consumption""/NOUN,""iso-alpha-acids""/NOUN,""IAA""/PROPN,""hop-derived""/VERB,""bitter""/ADJ,""compound""/NOUN,""beer""/NOUN,""prevents""/VERB,""inflammation""/NOUN,""Alzheimer""/PROPN,""disease""/NOUN,""pathology""/NOUN,""model""/NOUN,""mouse""/NOUN"
0.0,"""Many""/ADJ,""epidemiological""/ADJ,""study""/NOUN,""support""/VERB,""protective""/ADJ,""role""/NOUN,""garlic""/NOUN,""related""/VERB,""allium""/NOUN,""food""/NOUN,""development""/NOUN,""certain""/ADJ,""human""/ADJ,""cancer""/NOUN"
0.0,"""Ginger""/PROPN,""reportedly""/ADV,""used""/VERB,""management""/NOUN,""treatment""/NOUN,""Alzheimer""/PROPN,""disease""/NOUN,""folklore""/NOUN,""medicine""/NOUN"
0.0,"""Current""/ADJ,""experimental""/ADJ,""study""/NOUN,""support""/VERB,""beneficial""/ADJ,""role""/NOUN,""extra-virgin""/ADJ,""olive""/NOUN,""oil""/NOUN,""EVOO""/NOUN,""several""/ADJ,""inflammatory""/ADJ,""disease""/NOUN"
1.0,"""Pistachio""/NOUN,""cashew""/NOUN,""nut""/NOUN,""belong""/VERB,""botanical""/ADJ,""family""/NOUN,""tree""/NOUN,""nut""/NOUN,""induce""/VERB,""serious""/ADJ,""allergic""/ADJ,""reaction""/NOUN"
0.0,"""In""/ADP,""beer""/NOUN,""variety""/NOUN,""concentration""/NOUN,""bioactive""/ADJ,""compound""/NOUN,""non-alcoholic""/ADJ,""fraction""/NOUN,""suggests""/VERB,""consumption""/NOUN,""moderate""/ADJ,""level""/NOUN,""may""/AUX,""harmless""/ADJ,""could""/AUX,""also""/ADV,""positively""/ADV,""contribute""/VERB,""improvement""/NOUN,""certain""/ADJ,""physiological""/ADJ,""state""/NOUN,""also""/ADV,""useful""/ADJ,""prevention""/NOUN,""different""/ADJ,""chronic""/ADJ,""disease""/NOUN"
1.0,"""Migraine""/NOUN,""attack""/NOUN,""produced""/VERB,""frequently""/ADV,""cow""/NOUN,""milk""/NOUN,""10""/NUM,""17""/NUM,""patient""/NOUN,""cabbage""/NOUN,""flour""/NOUN,""egg""/NOUN,""5""/NUM,""patient""/NOUN,""preservative""/NOUN,""cottage""/NOUN,""Swiss""/ADJ,""cheese""/NOUN,""porcine""/NOUN,""meat""/NOUN,""4""/NUM,""patient""/NOUN,""colorants""/NOUN,""chocolate""/NOUN,""3""/NUM,""patient""/ADJ,""beef""/NOUN,""strawberry""/NOUN,""lemon""/NOUN,""butter""/NOUN,""2""/NUM,""patient""/NOUN"
0.0,"""The""/DET,""association""/NOUN,""obesity""/NOUN,""physical""/ADJ,""inactivity""/NOUN,""alcohol""/NOUN,""elevated""/VERB,""blood""/NOUN,""pressure""/NOUN,""BP""/PROPN,""firmly""/ADV,""established""/VERB"
1.0,"""Pistachio""/NOUN,""cashew""/NOUN,""contain""/VERB,""allergenic""/ADJ,""protein""/NOUN,""cause""/NOUN,""removed""/VERB,""diet""/NOUN,""allergic""/ADJ,""people""/NOUN"
1.0,"""Recent""/ADJ,""epidemiologic""/ADJ,""study""/NOUN,""found""/VERB,""high""/ADJ,""glycemic""/ADJ,""index""/NOUN,""GI""/NOUN,""glycemic""/ADJ,""load""/NOUN,""GL""/PROPN,""diet""/NOUN,""associated""/VERB,""higher""/ADJ,""risk""/NOUN,""metabolic""/ADJ,""complication""/NOUN,""cardiovascular""/ADJ,""mortality""/NOUN"
0.0,"""This""/DET,""particular""/ADJ,""priority""/NOUN,""resource-constrained""/VERB,""setting""/NOUN,""prevalence""/NOUN,""iron""/NOUN,""deficiency""/NOUN,""poor""/ADJ,""nutrition""/NOUN,""infection""/NOUN,""poor""/ADJ,""birth""/NOUN,""outcome""/NOUN,""high""/ADJ"
0.0,"""Therefore""/ADV,""study""/NOUN,""present""/VERB,""neuroprotective""/ADJ,""potential""/ADJ,""lemon""/NOUN,""tangerine""/NOUN,""peels-derived""/VERB,""EOs""/NOUN,""possibility""/NOUN,""exploration""/NOUN,""neuroactive""/ADJ,""agent""/NOUN,""alternative""/ADJ,""management""/NOUN,""Alzheimer""/PROPN,""disease""/NOUN,""AD""/NOUN"
0.0,"""Bredemolic""/ADJ,""acid""/NOUN,""BA""/NOUN,""isomer""/NOUN,""maslinic""/NOUN,""acid""/NOUN,""reported""/VERB,""ameliorate""/ADJ,""intermediate""/ADJ,""hyperglycaemia""/NOUN,""found""/VERB,""prediabetes""/NOUN,""however""/ADV,""effect""/NOUN,""triterpene""/NOUN,""cardiovascular""/ADJ,""function""/NOUN,""yet""/ADV,""determined""/VERB"
0.0,"""The""/DET,""consumption""/NOUN,""dairy""/NOUN,""including""/VERB,""milk""/NOUN,""cheese""/NOUN,""yogurt""/NOUN,""associated""/VERB,""better""/ADJ,""quality""/NOUN,""diet""/NOUN,""reduced""/VERB,""risk""/NOUN,""cardiovascular""/ADJ,""disease""/NOUN,""leading""/NOUN,""cause""/VERB,""death""/NOUN,""globally""/ADV"
0.0,"""Lactation""/NOUN,""insufficiency""/NOUN,""variously""/ADV,""defined""/VERB,""includes""/VERB,""inability""/NOUN,""produce""/VERB,""milk""/NOUN,""producing""/VERB,""enough""/ADJ,""milk""/NOUN,""exclusively""/ADV,""meet""/VERB,""infant""/NOUN,""growth""/NOUN,""requirement""/NOUN,""pathological""/ADJ,""interruption""/NOUN,""lactation""/NOUN,""e.g.""/ADP,""mastitis""/NOUN"
1.0,"""Salt""/NOUN,""sodium""/NOUN,""chloride""/NOUN,""NaCl""/PROPN,""commonly""/ADV,""used""/VERB,""ready-to-eat""/ADJ,""RTE""/NOUN,""meat""/NOUN,""product""/NOUN,""biltong""/NOUN,""South""/ADJ,""African""/ADJ,""style""/NOUN,""dried""/VERB,""beef""/NOUN,""product""/NOUN,""flavor""/NOUN,""enhanced""/VERB,""moisture""/NOUN,""loss""/NOUN,""reduction""/NOUN,""microbial""/ADJ,""growth""/NOUN"
0.0,"""Epidemiological""/ADJ,""study""/NOUN,""shown""/VERB,""consumption""/NOUN,""diet""/NOUN,""rich""/ADJ,""antioxidant""/ADJ,""anti-inflammatory""/ADJ,""agent""/NOUN,""found""/VERB,""fruit""/NOUN,""vegetable""/NOUN,""may""/AUX,""lower""/VERB,""risk""/NOUN,""developing""/VERB,""age-related""/ADJ,""neurodegenerative""/ADJ,""disease""/NOUN,""Parkinson""/PROPN,""disease""/NOUN,""Alzheimer""/PROPN,""disease""/NOUN"
0.0,"""There""/ADV,""evidence""/NOUN,""delaying""/VERB,""introduction""/NOUN,""allergenic""/ADJ,""food""/NOUN,""including""/VERB,""peanut""/NOUN,""egg""/NOUN,""fish""/NOUN,""beyond""/ADP,""4""/NUM,""6""/NUM,""month""/NOUN,""prevents""/VERB,""atopic""/ADJ,""disease""/NOUN"
0.0,"""Infectious""/ADJ,""bronchitis""/NOUN,""virus""/NOUN,""IBV""/PROPN,""gamma-coronavirus""/NOUN,""cause""/VERB,""infectious""/ADJ,""bronchitis""/NOUN,""IB""/NOUN,""major""/ADJ,""respiratory""/ADJ,""disease""/NOUN,""chicken""/NOUN"
0.0,"""Cinnamomum""/NOUN,""cassia""/NOUN,""C.""/PROPN,""cassia""/PROPN,""Lauraceae""/PROPN,""family""/NOUN,""commonly""/ADV,""used""/VERB,""treating""/VERB,""dyspepsia""/NOUN,""gastritis""/NOUN,""blood""/NOUN,""circulation""/NOUN,""inflammatory""/ADJ,""disease""/NOUN,""considered""/VERB,""one""/NUM,""50""/NUM,""fundamental""/ADJ,""herb""/NOUN,""traditional""/ADJ,""Chinese""/ADJ,""medicine""/NOUN"
0.0,"""Milk""/NOUN,""thistle""/NOUN,""extract""/NOUN,""used""/VERB,""medicinal""/ADJ,""herb""/NOUN,""treatment""/NOUN,""liver""/NOUN,""cirrhosis""/NOUN,""chronic""/ADJ,""hepatitis""/NOUN,""liver""/NOUN,""inflammation""/NOUN,""gallbladder""/NOUN,""disorder""/NOUN"
1.0,"""We""/PRON,""recently""/ADV,""identified""/VERB,""sodium""/NOUN,""n-propyl""/NOUN,""thiosulfate""/NOUN,""NPTS""/NOUN,""sodium""/NOUN,""2-propenyl""/NOUN,""thiosulfate""/NOUN,""2PTS""/NOUN,""boiled""/VERB,""onion""/NOUN,""garlic""/NOUN,""respectively""/NOUN,""causative""/ADJ,""agent""/NOUN,""hemolytic""/ADJ,""anemia""/NOUN,""dog""/NOUN"
0.0,"""The""/DET,""result""/NOUN,""showed""/VERB,""FAdV-4""/PROPN,""infection""/NOUN,""rate""/NOUN,""65.2""/NUM,""443""/NUM,""/""/SYM,""679""/NUM,""rate""/NOUN,""breeder""/NOUN,""duck""/NOUN,""almost""/ADV,""two-fold""/ADJ,""higher""/ADJ,""breeder""/NOUN,""chicken""/NOUN,""68.57""/NUM,""vs.""/NOUN,""34.30""/NUM"
0.0,"""A""/DET,""Cretan""/ADJ,""Mediterranean""/ADJ,""diet""/NOUN,""high""/ADJ,""olive""/NOUN,""oil""/NOUN,""whole""/ADJ,""grain""/NOUN,""fruit""/NOUN,""vegetable""/NOUN,""legume""/NOUN,""low""/ADJ,""cholesterol""/NOUN,""saturated""/VERB,""fat""/NOUN,""reduce""/VERB,""stroke""/NOUN,""40""/NUM,""high-risk""/ADJ,""patient""/NOUN"
1.0,"""However""/ADV,""ubiquitous""/ADJ,""white""/ADJ,""crystal""/NOUN,""sugar""/NOUN,""may""/AUX,""lead""/VERB,""osteoporosis""/NOUN,""increasing""/VERB,""inflammation""/NOUN,""hyperinsulinemia""/NOUN,""increased""/VERB,""renal""/ADJ,""acid""/NOUN,""load""/NOUN,""reduced""/VERB,""calcium""/NOUN,""intake""/NOUN,""increased""/VERB,""urinary""/ADJ,""calcium""/NOUN,""excretion""/NOUN"
0.0,"""Pagophagia""/NOUN,""compulsive""/ADJ,""ice""/NOUN,""chewing""/NOUN,""particular""/ADJ,""form""/NOUN,""pica""/NOUN,""characterized""/VERB,""ingestion""/NOUN,""ice""/NOUN,""freezer""/NOUN,""frost""/NOUN,""iced""/VERB,""drink""/NOUN"
0.0,"""Besides""/ADP,""food-additive""/ADJ,""function""/NOUN,""ginger""/NOUN,""long""/ADJ,""history""/NOUN,""medicinal""/ADJ,""use""/NOUN,""treatment""/NOUN,""variety""/NOUN,""human""/ADJ,""ailment""/NOUN,""including""/VERB,""common""/ADJ,""cold""/ADJ,""fever""/NOUN,""rheumatic""/ADJ,""disorder""/NOUN,""gastrointestinal""/ADJ,""complication""/NOUN,""motion""/NOUN,""sickness""/NOUN,""diabetes""/NOUN,""cancer""/NOUN,""etc""/X"
1.0,"""Calorie-dense""/ADJ,""diet""/NOUN,""main""/ADJ,""driver""/NOUN,""global""/ADJ,""epidemic""/NOUN,""obesity""/NOUN,""type""/NOUN,""2""/NUM,""diabetes""/NOUN,""T2DM""/PROPN"
0.0,"""Citrus""/PROPN,""fruit""/NOUN,""known""/VERB,""beneficial""/ADJ,""health""/NOUN,""effect""/NOUN,""associated""/VERB,""prevention""/NOUN,""metabolic""/ADJ,""syndrome""/NOUN,""/""/SYM,""type""/NOUN,""2""/NUM,""diabetes""/NOUN,""mainly""/ADV,""attributed""/VERB,""flavonoid""/NOUN"
0.0,"""Psidium""/PROPN,""Guajava""/PROPN,""promising""/VERB,""functional""/ADJ,""food""/NOUN,""cancer""/NOUN,""owing""/VERB,""variety""/NOUN,""bioactive""/ADJ,""compound""/NOUN"
0.0,"""Flavonoid""/NOUN,""antioxidant""/ADJ,""2""/NUM,""-""/PUNCT,""3-phenylchroman""/NOUN,""structure""/NOUN,""quercetin""/NOUN,""kaempferol""/NOUN,""myricetin""/NOUN,""apigenin""/NOUN,""luteolin""/NOUN,""constituent""/ADJ,""fruit""/NOUN,""vegetable""/NOUN,""tea""/NOUN,""wine""/NOUN,""may""/AUX,""reduce""/VERB,""coronary""/ADJ,""disease""/NOUN,""cancer""/NOUN,""described""/VERB"
1.0,"""The""/DET,""basis""/NOUN,""recommendation""/NOUN,""hypothesis""/NOUN,""postulate""/VERB,""consumption""/NOUN,""food""/NOUN,""rich""/ADJ,""saturated""/ADJ,""fat""/NOUN,""increase""/VERB,""serum""/NOUN,""cholesterol""/NOUN,""level""/NOUN,""increase""/VERB,""risk""/NOUN,""CHD""/NOUN"
0.0,"""Previously""/ADV,""demonstrated""/VERB,""iso-alpha-acids""/NOUN,""hop-derived""/VERB,""bitter""/ADJ,""component""/NOUN,""beer""/NOUN,""prevent""/VERB,""cognitive""/ADJ,""impairment""/NOUN,""Alzheimer""/PROPN,""disease""/NOUN,""mouse""/NOUN,""model""/NOUN"
1.0,"""In""/ADP,""case""/NOUN,""acquired""/VERB,""cutis""/NOUN,""laxa""/NOUN,""associated""/VERB,""neoplasm""/NOUN,""drug""/NOUN,""autoimmune""/ADJ,""disease""/NOUN"
0.0,"""Risk""/NOUN,""factor""/NOUN,""include""/VERB,""hepatitis""/PROPN,""B""/PROPN,""C""/PROPN,""virus""/NOUN,""cirrhosis""/NOUN,""aflatoxin-contaminated""/ADJ,""food""/NOUN,""alcohol""/NOUN,""diabetes""/NOUN"
1.0,"""Adults""/NOUN,""aged""/VERB,""50""/NUM,""year""/NOUN,""older""/ADJ,""epilepsy""/NOUN,""face""/VERB,""increased""/VERB,""risk""/NOUN,""fracture""/NOUN,""associated""/VERB,""age""/NOUN,""use""/VERB,""antiepileptic""/ADJ,""drug""/NOUN"
0.0,"""Docosahexaenoic""/NOUN,""acid""/NOUN,""DHA""/NOUN,""shown""/VERB,""reduce""/VERB,""tumour""/NOUN,""growth""/NOUN,""preclinical""/ADJ,""model""/NOUN,""combined""/VERB,""chemotherapy""/NOUN,""known""/VERB,""beneficially""/ADV,""modulate""/VERB,""systemic""/ADJ,""immune""/ADJ,""function""/NOUN"
0.0,"""Patients""/NOUN,""RA""/PROPN,""commonly""/ADV,""use""/VERB,""gastrointestinal""/ADJ,""GI""/NOUN,""protective""/ADJ,""drug""/NOUN,""treatment""/NOUN,""prevention""/NOUN,""drug-associated""/ADJ,""GI""/NOUN,""injury""/NOUN"
1.0,"""Meat""/NOUN,""protein""/NOUN,""associated""/VERB,""increase""/NOUN,""risk""/NOUN,""heart""/NOUN,""disease""/NOUN"
1.0,"""Influence""/NOUN,""protein-containing""/VERB,""dust""/NOUN,""worker""/NOUN,""result""/NOUN,""respiratory""/ADJ,""disease""/NOUN"
1.0,"""In""/ADP,""addition""/NOUN,""sucrose""/NOUN,""high""/ADJ,""fructose""/NOUN,""corn""/NOUN,""syrup""/NOUN,""fresh""/ADJ,""fruit""/NOUN,""also""/ADV,""contain""/VERB,""fructose""/NOUN,""suggesting""/VERB,""patient""/NOUN,""hyperuricaemia""/NOUN,""gout""/NOUN,""might""/AUX,""also""/ADV,""avoid""/VERB,""fresh""/ADJ,""fruit""/NOUN"
0.0,"""Plant""/NOUN,""nutrient""/NOUN,""plant-based""/ADJ,""diet""/NOUN,""could""/AUX,""beneficial""/ADJ,""effect""/NOUN,""patient""/NOUN,""CKD""/NOUN,""increased""/VERB,""fibre""/NOUN,""intake""/NOUN,""shift""/NOUN,""gut""/NOUN,""microbiota""/NOUN,""towards""/ADP,""reduced""/VERB,""production""/NOUN,""uraemic""/ADJ,""toxin""/NOUN,""plant""/NOUN,""fat""/NOUN,""particularly""/ADV,""olive""/ADJ,""oil""/NOUN,""anti-atherogenic""/ADJ,""effect""/NOUN,""plant""/NOUN,""anion""/NOUN,""might""/AUX,""mitigate""/VERB,""metabolic""/ADJ,""acidosis""/NOUN,""slow""/ADJ,""CKD""/NOUN,""progression""/NOUN,""plant""/NOUN,""phosphorus""/NOUN,""lower""/ADJ,""bioavailability""/NOUN,""animal""/ADJ,""phosphorus""/NOUN,""plant-based""/ADJ,""diet""/NOUN,""might""/AUX,""enable""/VERB,""better""/ADJ,""control""/NOUN,""hyperphosphataemia""/NOUN"
0.0,"""Xuezhikang""/PROPN,""XZK""/PROPN,""extract""/NOUN,""derived""/VERB,""red""/ADJ,""yeast""/NOUN,""rice""/NOUN,""commonly""/ADV,""employed""/VERB,""traditional""/ADJ,""Chinese""/ADJ,""medicine""/NOUN,""treating""/VERB,""coronary""/ADJ,""heart""/NOUN,""disease""/NOUN,""improving""/VERB,""endothelial""/ADJ,""function""/NOUN,""decreasing""/VERB,""blood""/NOUN,""lipid""/NOUN,""preventing""/VERB,""cardiovascular""/ADJ,""event""/NOUN,""within""/ADP,""China""/PROPN,""globally""/ADV"
0.0,"""Age""/NOUN,""female""/ADJ,""sex""/NOUN,""obesity""/NOUN,""rapid""/ADJ,""weight""/NOUN,""loss""/NOUN,""consumption""/NOUN,""refined""/VERB,""sugar""/NOUN,""saturated""/VERB,""fat""/NOUN,""iron""/NOUN,""deficiency""/NOUN,""vitamin""/NOUN,""D""/NOUN,""low""/ADJ,""intake""/NOUN,""fiber""/NOUN,""vitamin""/NOUN,""C""/NOUN,""factor""/NOUN,""associated""/VERB,""increased""/VERB,""risk""/NOUN,""cholelithiasis""/NOUN"
0.0,"""The""/DET,""health""/NOUN,""benefit""/NOUN,""garlic""/NOUN,""including""/VERB,""inhibition""/NOUN,""carcinogenesis""/NOUN,""supported""/VERB,""several""/ADJ,""epidemiologic""/ADJ,""laboratory""/NOUN,""finding""/NOUN"
0.0,"""Environmental""/ADJ,""pollutant""/NOUN,""pesticide""/NOUN,""herbicide""/NOUN,""additive""/ADJ,""food""/NOUN,""water""/NOUN,""electromagnetic""/ADJ,""field""/NOUN,""threaten""/VERB,""public""/ADJ,""health""/NOUN,""promotion""/NOUN,""cancer""/NOUN,""heart""/NOUN,""disease""/NOUN,""chronic""/ADJ,""disease""/NOUN,""aging""/NOUN"
1.0,"""Among""/ADP,""factor""/NOUN,""diet""/NOUN,""high""/ADJ,""fat""/ADJ,""carbohydrate""/NOUN,""content""/NOUN,""implicated""/VERB,""obesity""/NOUN"
0.0,"""Evidence""/NOUN,""support""/VERB,""protective""/ADJ,""effect""/NOUN,""garlic""/NOUN,""stomach""/NOUN,""colorectal""/ADJ,""breast""/NOUN,""cancer""/NOUN,""human""/ADJ"
1.0,"""The""/DET,""intake""/NOUN,""milk""/NOUN,""milk""/NOUN,""product""/NOUN,""could""/AUX,""increase""/VERB,""risk""/NOUN,""ovarian""/ADJ,""carcinoma""/NOUN"
0.0,"""The""/DET,""frequent""/ADJ,""reason""/NOUN,""iatrogenic""/ADJ,""incapacity""/NOUN,""drive""/VERB,""unreported""/ADJ,""untreated""/ADJ,""case""/NOUN,""alcohol""/NOUN,""drug""/NOUN,""abuse""/NOUN,""medication""/NOUN,""impairs""/VERB,""driving""/NOUN,""competence""/NOUN,""sleep-apnea""/NOUN,""syndrome""/NOUN"
1.0,"""Poor""/ADJ,""diet""/NOUN,""responsible""/ADJ,""death""/NOUN,""worldwide""/ADJ,""risk""/NOUN,""factor""/NOUN,""leading""/NOUN,""cause""/VERB,""obesity""/NOUN,""type""/NOUN,""2""/NUM,""diabetes""/NOUN,""cardiovascular""/ADJ,""disease""/NOUN,""CVD""/NOUN"
1.0,"""Cow""/NOUN,""milk""/NOUN,""protein""/NOUN,""allergy""/NOUN,""occurs""/VERB,""approximately""/ADV,""5-10""/NUM,""population""/NOUN,""infant""/NOUN,""child""/NOUN,""become""/VERB,""important""/ADJ,""public""/ADJ,""food""/NOUN,""safety""/NOUN,""problem""/NOUN"
0.0,"""Between""/ADP,""1935""/NUM,""1965""/NUM,""Italian-American""/ADJ,""inhabitant""/NOUN,""Roseto""/PROPN,""Pennsylvania""/PROPN,""USA""/PROPN,""observed""/VERB,""traditional""/ADJ,""Italian""/ADJ,""diet""/NOUN,""maintained""/VERB,""half""/ADJ,""mortality""/NOUN,""rate""/NOUN,""myocardial""/ADJ,""infarction""/NOUN,""compared""/VERB,""neighboring""/VERB,""city""/NOUN"
0.0,"""Respondents""/NOUN,""overweight""/ADJ,""AOR""/NOUN,""1.44""/NUM,""95""/NUM,""CI""/NOUN,""1.02-2.02""/NUM,""khat""/NOUN,""chewing""/VERB,""AOR3.31""/NOUN,""95""/NUM,""CI""/NOUN,""1.94-5.64""/NUM,""low""/ADJ,""fruit""/NOUN,""and""/CCONJ,""/""/SYM,""or""/CCONJ,""vegetable""/NOUN,""consumption""/NOUN,""AOR""/NOUN,""1.27""/NUM,""95""/NUM,""CI""/NOUN,""1.05-1.53""/NUM,""use""/NOUN,""coffee""/NOUN,""tea""/NOUN,""AOR""/NOUN,""1.52""/NUM,""95""/NUM,""CI""/NOUN,""1.03-2.24""/NUM,""significantly""/ADV,""higher""/ADJ,""likelihood""/NOUN,""hypertension""/NOUN"
0.0,"""The""/DET,""Tibetan""/ADJ,""turnip""/NOUN,""Brassica""/PROPN,""rapa""/PROPN,""L.""/PROPN,""wide""/ADJ,""array""/NOUN,""medicine""/NOUN,""property""/NOUN,""including""/VERB,""heat-clearing""/NOUN,""detoxifying""/VERB,""anti-hypoxia""/NOUN,""listed""/VERB,""famous""/ADJ,""centuries-old""/ADJ,""Tibetan""/ADJ,""medicine""/NOUN,""classic""/NOUN,""The""/DET,""Four""/PROPN,""Medical""/PROPN,""Tantras""/PROPN"
0.0,"""Beans""/NOUN,""contribute""/VERB,""food-first""/ADJ,""approach""/NOUN,""healthy""/ADJ,""aging""/VERB,""nutrient-dense""/ADJ,""reduce""/NOUN,""risk""/NOUN,""chronic""/ADJ,""disease""/NOUN"
