sentence,label
severe thrombocytopenia may occur however idiopathic thrombocytopenic purpura itp may initial presentation sle,1
postural headache similar post lumbar puncture headache occur sexual activity presumably dural tear csf leak triggered activity,0
ovarian hyperstimulation syndrome occurs patient ovary become massively enlarged intravascular fluid volume shift peritoneal space causing potentially life threatening ascites hypovolemia,1
in three large study woman chronic pelvic pain endometriosis found cause pain case,1
ropivacaine developed bupivacaine noted associated cardiac arrest particularly pregnt woman,0
major adverse effect tamoxifen uterine cancer raloxifene fewer uterine cancer,0
during gram negative sepsis endotoxin lipopolysaccharide lps may activate host inflammatory response resulting systemic inflammatory response syndrome adult respiratory distress syndrome,1
drinking alcohol taking tinidazole cause unpleasant disulfiramlike reaction includes usea vomiting headache increased blood pressure flushing shortness breath,0
severe mental illness cochrane review risperidone versus atypical antipsychotic medication schizophrenia cochrane review perazine schizophrenia cochrane review benperidol schizophrenia cochrane review depot risperidone schizophrenia cochrane review olanzapine schizophrenia cochrane review antipsychotic medication schizophrenia learning disability cochrane review electroconvulsive therapy schizophrenia cochrane review beta blocker supplementation standard drug treatment schizophrenia cochrane review depot fluphezine schizophrenia cochrane review carbamazepine schizophrenia schizoaffective psychosis cochrane,0
these complication may related chemo radiotherapy used conditioning transplantation immunosuppressive treatment given transplantation immunodeficiency associated transplantation development gvhd,0
trichomoniasis infection caused trichomos vagilis,1
gold penicillamine nsaids mercury shown cause membranous nephropathy,1
certain parasitic protozoal infestation toxoplasmosis malaria primary amoebic meningoencephalitis also cause encephalitis people compromised immune system,0
bc specific recommendation treat patient secondary tertiary hyperparathyroidism phosphate binder keep serum phosphate level close normal range possible either calcitriol noncalcemic vitamin alogues paricalcitol doxercalciferol needed lower pth level see table drug treatment hyperparathyroidism,0
clinical trial comparing efficacy safety enoxaparin low molecular weight heparin unfractioted heparin prevention deep venous thrombosis elective hip replacement surgery,0
common toxicity leukopenia granulocytopenia aemia radiation oesophagitis frequency grade gt or toxicity respectively,0
gonorrhea associated infections altertive treatment uncomplicated gonorrhea including urethritis caused susceptible neisseria gonorrhoeae,1
cocaine addiction continues difficult mage behind heroin according scientist addiction cocaine may almost impossible stop,1
warningsprecautions warnings risk transmissible agents plasma derived preparations because hbig prepared pooled human plasma potential vehicle transmission human viruses including causative agent viral hepatitis hiv infection theoretically may carry risk transmitting causative agent creutzfeldt jakob disease cjd variant cjd vcjd,1
severe hypertension including associated hyperthyroidism pheochromocytoma,0
seizures may sole presenting symptom may petit mal grand mal or focal,1
dlugi am miller jd knittle lupron depot leuprolide acetate depot suspension treatment endometriosis randomized placebo controlled double blind study,0
clinical practice guideline recommend patient anemia of ckd treated epoetin alfa well replacement maintence dos parenteral iron indicated,0
irradiation therapy may also used antibiotics used reduce inflammatory response,0
fructose intolerance often cause postprandial hypoglycemia usually manifest infancy occasiolly later life,1
periodic blood test recommended using phenylbutazone agranulocytosis occur,0
mri bleeding into cavernous sinus within the spil cord,0
diagnosis specific maligncies available evaluation included all acute myeloid leukaemia aml hodgkin disease nhl rhabdomyosarcoma neuroblastoma retinoblastoma osteosarcoma wilms tumour retinoblastoma ewings sarcoma central nervous system cns tumour hepatoblastoma,0
this study expands geographical map distribution bcl gene rearrangement follicular lymphoma patient middle east region,1
cellulitis may also occur resulting localized swelling redness fever,1
however insulin glargine associated lower incidence of severe hypoglycaemia compared nph insulin,0
the tat protein human immunodeficiency virus hiv implicated pathophysiology neurocognitive deficit associated hiv infection,0
itching suggests allergic cause sal pain suggests dacryocystitis constant foreign body sensation suggests corneal foreign body corneal abrasion corneal ulcer trichiasis intermittent foreign body sensation suggests dry eyes symptom eg photophobia suggest uveitis keratitis,1
altertive treatment granuloma inguile donovanosis caused klebsiella granulomatis formerly calymmatobacterium granulomatis,1
conclusions therapeutic dos indomethacin gentamycin clearly improved survival clinically relevant rat sepsis model ii exact mechanism protection indomethacin unknown iii indomethacin considered use human clinical sepsis,0
frequency angi nitroglycerin consumption assessed weekly patient diary,0
etiology most colds caused rhinovirus adenovirus coroviruses coxsackievirus influenza virus parainfluenza virus respiratory syncytial viruses,1
weak acid solution lemon juice vinegar used counteract effect dermatitis contracted exposure basic irritant,0
burkholderia pseudomallei cause distinct disease known as melioidosis that is mostly limited asian tropic see melioidosis,1
abolic steroids officially known abolicandrogenic steroid drug mimic effect male sex hormone testosterone dihydrotestosterone,0
gilbert syndrome differentiated hepatitis fractiotion show predomintly unconjugated bilirubin otherwise normal liver function test result absence uriry bilirubin,0
