label,sentence
0,"""Hypersensitivity""/NOUN,""cereal""/NOUN,""may""/AUX,""occur""/VERB,""via""/ADP,""inhalation""/NOUN,""ingestion""/NOUN"
1,"""Components""/NOUN,""germ""/NOUN,""layer""/NOUN,""bran""/NOUN,""Brown""/PROPN,""rice""/NOUN,""BR""/NOUN,""help""/VERB,""maintain""/VERB,""good""/ADJ,""health""/NOUN,""prevent""/VERB,""AD""/NOUN"
1,"""Long-term""/ADJ,""fish""/NOUN,""oil""/NOUN,""FO""/NOUN,""supplementation""/NOUN,""able""/ADJ,""improve""/VERB,""Alzheimer""/PROPN,""disease""/NOUN,""AD""/NOUN,""pathology""/NOUN"
0,"""The""/DET,""characteristic""/ADJ,""tree""/NOUN,""nut""/NOUN,""TNs""/NOUN,""peanut""/NOUN,""PN""/NOUN,""allergy""/NOUN,""vary""/NOUN,""different""/ADJ,""region""/NOUN,""world""/NOUN"
0,"""Portion""/NOUN,""size""/NOUN,""certain""/ADJ,""food""/NOUN,""increasing""/VERB,""dramatically""/ADV,""recent""/ADJ,""year""/NOUN,""alongside""/ADP,""obesity""/NOUN,""rate""/NOUN,""concurring""/VERB,""phenomenon""/NOUN,""portion""/NOUN,""size""/NOUN,""effect""/NOUN,""consumed""/VERB,""offered""/VERB"
2,"""Infectious""/ADJ,""bronchitis""/NOUN,""one""/NUM,""common""/ADJ,""disease""/NOUN,""poultry""/NOUN,""industry""/NOUN,""many""/ADJ,""country""/NOUN,""especially""/ADV,""region""/NOUN,""dense""/ADJ,""poultry""/NOUN,""farming""/NOUN,""industry""/NOUN"
2,"""Avian""/ADJ,""infectious""/ADJ,""bronchitis""/NOUN,""virus""/NOUN,""IBV""/PROPN,""coronavirus""/NOUN,""infects""/VERB,""chicken""/NOUN,""Gallus""/PROPN,""gallus""/NOUN,""age""/NOUN,""cause""/VERB,""significant""/ADJ,""economic""/ADJ,""loss""/NOUN,""poultry""/NOUN,""industry""/NOUN,""worldwide""/ADV"
0,"""Jug""/NOUN,""r""/NOUN,""1""/NUM,""major""/ADJ,""allergen""/NOUN,""walnut""/NOUN,""trigger""/VERB,""severe""/ADJ,""allergic""/ADJ,""reaction""/NOUN,""epitope""/NOUN"
0,"""In""/ADP,""addition""/NOUN,""sucrose""/NOUN,""high""/ADJ,""fructose""/NOUN,""corn""/NOUN,""syrup""/NOUN,""fresh""/ADJ,""fruit""/NOUN,""also""/ADV,""contain""/VERB,""fructose""/NOUN,""suggesting""/VERB,""patient""/NOUN,""hyperuricaemia""/NOUN,""gout""/NOUN,""might""/AUX,""also""/ADV,""avoid""/VERB,""fresh""/ADJ,""fruit""/NOUN"
2,"""Here""/ADV,""report""/VERB,""first""/ADJ,""case""/NOUN,""Mycobacterium""/NOUN,""tuberculosis""/NOUN,""infection""/NOUN,""Korean""/ADJ,""wild""/ADJ,""boar""/NOUN,""Sus""/PROPN,""scrofa""/PROPN,""coreanus""/PROPN"
0,"""Eggs""/NOUN,""derived""/VERB,""product""/NOUN,""common""/ADJ,""food""/NOUN,""induce""/VERB,""food""/NOUN,""allergic""/ADJ,""reaction""/NOUN,""especially""/ADV,""child""/NOUN"
1,"""Tea""/NOUN,""cultivated""/VERB,""around""/ADP,""world""/NOUN,""polysaccharide""/NOUN,""component""/NOUN,""reported""/VERB,""effective""/ADJ,""approach""/NOUN,""managing""/VERB,""type""/NOUN,""2""/NUM,""diabetes""/NOUN,""fewer""/ADJ,""adverse""/ADJ,""effect""/NOUN,""medication""/NOUN"
0,"""In""/ADP,""case""/NOUN,""acquired""/VERB,""cutis""/NOUN,""laxa""/NOUN,""associated""/VERB,""neoplasm""/NOUN,""drug""/NOUN,""autoimmune""/ADJ,""disease""/NOUN"
1,"""Recently""/ADV,""demonstrated""/VERB,""whey""/NOUN,""protein""/NOUN,""WP""/NOUN,""combined""/VERB,""low""/ADJ,""dietary""/ADJ,""fiber""/NOUN,""improved""/VERB,""lipemia""/NOUN,""risk""/NOUN,""factor""/NOUN,""cardiovascular""/ADJ,""disease""/NOUN,""subject""/NOUN,""abdominal""/ADJ,""obesity""/NOUN"
1,"""Catechins""/NOUN,""phytochemical""/NOUN,""contained""/VERB,""mainly""/ADV,""green""/ADJ,""tea""/NOUN,""exhibit""/NOUN,""antiviral""/ADJ,""activity""/NOUN,""various""/ADJ,""acute""/ADJ,""infectious""/ADJ,""disease""/NOUN,""experimentally""/ADV"
1,"""Turmeric""/PROPN,""Curcuma""/PROPN,""longa""/PROPN,""traditionally""/ADV,""used""/VERB,""treat""/NOUN,""pain""/NOUN,""fever""/NOUN,""allergic""/ADJ,""inflammatory""/ADJ,""disease""/NOUN,""bronchitis""/NOUN,""arthritis""/NOUN,""dermatitis""/NOUN"
1,"""Milk""/NOUN,""thistle""/NOUN,""extract""/NOUN,""used""/VERB,""medicinal""/ADJ,""herb""/NOUN,""treatment""/NOUN,""liver""/NOUN,""cirrhosis""/NOUN,""chronic""/ADJ,""hepatitis""/NOUN,""liver""/NOUN,""inflammation""/NOUN,""gallbladder""/NOUN,""disorder""/NOUN"
0,"""Sensitization""/NOUN,""wheat""/NOUN,""flour""/NOUN,""play""/VERB,""important""/ADJ,""role""/NOUN,""development""/NOUN,""diagnosis""/NOUN,""baker""/NOUN,""asthma""/NOUN"
1,"""Fruit""/NOUN,""vegetable""/NOUN,""still""/ADV,""eaten""/VERB,""adequate""/ADJ,""amount""/NOUN,""yet""/ADV,""contain""/VERB,""micronutrient""/ADJ,""phytochemical""/ADJ,""useful""/ADJ,""bone""/NOUN,""remodelling""/NOUN,""bone""/NOUN,""formation""/NOUN,""resorption""/NOUN,""essential""/ADJ,""reducing""/VERB,""inflammation""/NOUN,""oxidative""/ADJ,""stress""/NOUN"
1,"""Milk""/NOUN,""milk""/NOUN,""product""/NOUN,""prevent""/VERB,""bone""/NOUN,""loss""/NOUN,""pre""/ADJ,""-""/PUNCT,""postmenopausal""/ADJ,""woman""/NOUN"
2,"""Supplementation""/NOUN,""vitamin""/NOUN,""E""/NOUN,""one""/NUM,""study""/NOUN,""n""/NOUN,""516""/NUM,""ginkgo""/NOUN,""biloba""/NOUN,""one""/NUM,""study""/NOUN,""n""/NOUN,""482""/NUM,""Fortasyn""/NOUN,""Connect""/NOUN,""one""/NUM,""study""/NOUN,""n""/NOUN,""311""/NUM,""significant""/ADJ,""effect""/NOUN,""progression""/NOUN,""MCI""/PROPN,""dementia""/NOUN,""and""/CCONJ,""/""/SYM,""or""/CCONJ,""AD""/NOUN"
0,"""Symptoms""/NOUN,""suggestive""/ADJ,""chronic""/ADJ,""bronchitis""/NOUN,""chronic""/ADJ,""productive""/ADJ,""cough""/NOUN,""found""/VERB,""29.0""/NUM,""100""/NUM,""worker""/NOUN,""exposed""/VERB,""flour""/NOUN,""dust""/NOUN,""flour""/NOUN,""mill""/NOUN,""26.0""/NUM,""presenting""/VERB,""chronic""/ADJ,""cough""/NOUN,""29.0""/NUM,""phlegm""/NOUN"
1,"""Epidemiological""/ADJ,""study""/NOUN,""compellingly""/ADV,""documented""/VERB,""ability""/NOUN,""Mediterranean""/ADJ,""diet""/NOUN,""rich""/ADJ,""extra-virgin""/ADJ,""olive""/NOUN,""oil""/NOUN,""reduce""/VERB,""incidence""/NOUN,""certain""/ADJ,""malignancy""/NOUN,""cardiovascular""/ADJ,""disease""/NOUN,""slow""/ADJ,""Alzheimer""/PROPN,""disease""/NOUN,""progression""/NOUN"
2,"""This""/DET,""review""/NOUN,""highlight""/VERB,""development""/NOUN,""allergy""/NOUN,""gastroenterology""/NOUN,""infectious""/ADJ,""disease""/NOUN,""neonatology""/NOUN,""nutrition""/NOUN,""oncology""/NOUN,""respiratory""/NOUN,""tract""/NOUN,""illness""/NOUN"
0,"""Historically""/ADV,""low-carbohydrate""/ADJ,""CHO""/NOUN,""very-low-CHO""/ADJ,""diet""/NOUN,""used""/VERB,""weight""/NOUN,""loss""/NOUN"
0,"""including""/VERB,""garlic""/NOUN,""A.""/NOUN,""sativum""/NOUN,""onion""/NOUN,""A.""/NOUN,""cepa""/NOUN,""known""/VERB,""oxidatively""/ADV,""toxic""/ADJ,""canine""/NOUN,""erythrocyte""/NOUN,""resulting""/VERB,""Heinz""/PROPN,""body""/NOUN,""hemolytic""/ADJ,""anemia""/NOUN,""dog""/NOUN"
1,"""The""/DET,""fruit""/NOUN,""P.""/NOUN,""cauliflora""/NOUN,""used""/VERB,""food""/NOUN,""almost""/ADV,""part""/NOUN,""specie""/NOUN,""long""/ADV,""used""/VERB,""traditional""/ADJ,""Brazilian""/ADJ,""medicine""/NOUN,""treatment""/NOUN,""skin""/NOUN,""irritation""/NOUN,""flu""/NOUN,""diarrhea""/NOUN,""labyrinthitis""/NOUN,""genito-urinary""/ADJ,""problem""/NOUN,""asthma""/NOUN"
1,"""Ginger""/NOUN,""anti-oxidant""/ADJ,""anti-inflammation""/ADJ,""effect""/NOUN,""biomarkers""/NOUN"
2,"""The""/DET,""association""/NOUN,""coffee""/NOUN,""consumption""/NOUN,""risk""/NOUN,""type""/NOUN,""2""/NUM,""diabetes""/NOUN,""may""/AUX,""vary""/VERB,""genetic""/ADJ,""variant""/NOUN"
1,"""Mediterranean""/ADJ,""diet""/NOUN,""MD""/NOUN,""shown""/VERB,""prevent""/VERB,""bone""/NOUN,""disease""/NOUN"
0,"""Occupational""/ADJ,""allergy""/NOUN,""component""/NOUN,""wheat""/NOUN,""flour""/NOUN,""main""/NOUN,""cause""/VERB,""rhinitis""/NOUN,""asthma""/NOUN,""worker""/NOUN,""bakery""/NOUN,""similar""/ADJ,""activity""/NOUN"
1,"""Tea""/NOUN,""polyphenols""/NOUN,""known""/VERB,""prevent""/VERB,""various""/ADJ,""ailment""/NOUN,""like""/ADP,""cancer""/NOUN,""atherosclerosis""/NOUN,""hypertension""/NOUN,""diabetes""/NOUN"
2,"""Evidence""/NOUN,""association""/NOUN,""chocolate""/NOUN,""intake""/NOUN,""risk""/NOUN,""chronic""/ADJ,""disease""/NOUN,""inconclusive""/ADJ"
0,"""We""/PRON,""observed""/VERB,""significant""/ADJ,""positive""/ADJ,""association""/NOUN,""le""/X,""healthy""/ADJ,""diet""/NOUN,""expressed""/VERB,""higher""/ADJ,""FSAm-NPS""/PROPN,""DI""/PROPN,""asthma""/NOUN,""symptom""/NOUN,""score""/NOUN"
1,"""CVD""/PROPN,""prevented""/VERB,""simple""/ADJ,""cost-effective""/ADJ,""step""/NOUN,""smoking""/NOUN,""cessation""/NOUN,""normalizing""/VERB,""body""/NOUN,""weight""/NOUN,""regular""/ADJ,""physical""/ADJ,""activity""/NOUN,""dietary""/ADJ,""change""/NOUN,""including""/VERB,""decreasing""/VERB,""saturated""/ADJ,""fat""/NOUN,""increasing""/VERB,""intake""/NOUN,""vegetable""/NOUN,""fruit""/NOUN,""reducing""/VERB,""sugar""/NOUN,""intake""/NOUN"
1,"""Prevention""/NOUN,""diabetes""/NOUN,""diet""/NOUN,""recently""/ADV,""received""/VERB,""increasing""/VERB,""interest""/NOUN,""polyphenolic""/ADJ,""compound""/NOUN,""flavanols""/NOUN,""become""/VERB,""important""/ADJ,""potential""/ADJ,""chemopreventive""/ADJ,""natural""/ADJ,""agent""/NOUN,""due""/ADJ,""proved""/VERB,""benefit""/NOUN,""health""/NOUN,""low""/ADJ,""toxicity""/NOUN,""cost""/NOUN"
1,"""beta-Amyrin""/PROPN,""ingredient""/NOUN,""surface""/NOUN,""wax""/NOUN,""tomato""/NOUN,""fruit""/NOUN,""dandelion""/NOUN,""coffee""/NOUN,""previously""/ADV,""reported""/VERB,""ameliorate""/ADJ,""memory""/NOUN,""impairment""/NOUN,""induced""/VERB,""cholinergic""/ADJ,""dysfunction""/NOUN"
2,"""In""/ADP,""Gaza""/PROPN,""Strip""/PROPN,""1.4""/NUM,""million""/NUM,""Palestinians""/PROPN,""reside""/VERB,""high""/ADJ,""prevalence""/NOUN,""anemia""/NOUN,""multiple""/ADJ,""micronutrient""/NOUN,""deficiency""/NOUN,""MNDs""/NOUN,""including""/VERB,""iron""/NOUN,""zinc""/NOUN,""vitamin""/NOUN,""A""/NOUN,""B""/NOUN"
2,"""The""/DET,""pathogenic""/ADJ,""mechanism""/NOUN,""chicken""/NOUN,""lung""/NOUN,""injury""/NOUN,""caused""/VERB,""bacterium""/NOUN,""unclear""/ADJ"
0,"""Although""/ADP,""calcium""/NOUN,""supplementation""/NOUN,""cause""/VERB,""hypercalciuria""/NOUN,""risk""/NOUN,""nephrolithiasis""/NOUN,""shown""/VERB,""decrease""/VERB,""rather""/ADV,""increase""/VERB,""among""/ADP,""subject""/NOUN,""higher""/ADJ,""calcium""/NOUN,""intake""/NOUN"
1,"""fruit""/NOUN,""CU""/NOUN,""long""/ADV,""used""/VERB,""traditional""/ADJ,""medicine""/NOUN,""therapeutic""/ADJ,""effect""/NOUN,""pathogenic""/ADJ,""disease""/NOUN,""including""/VERB,""asthma""/NOUN,""vomiting""/NOUN,""dyspepsia""/NOUN,""blood""/NOUN,""circulation""/NOUN,""disorder""/NOUN,""various""/ADJ,""type""/NOUN,""cancer""/NOUN"
1,"""The""/DET,""consumption""/NOUN,""dairy""/NOUN,""product""/NOUN,""older""/ADJ,""people""/NOUN,""may""/AUX,""reduce""/VERB,""risk""/NOUN,""frailty""/NOUN,""especially""/ADV,""high""/ADJ,""consumption""/NOUN,""low-fat""/ADJ,""milk""/NOUN,""yogurt""/NOUN,""may""/AUX,""also""/ADV,""reduce""/VERB,""risk""/NOUN,""sarcopenia""/NOUN,""improving""/VERB,""skeletal""/ADJ,""muscle""/NOUN,""mass""/NOUN,""addition""/NOUN,""nutrient-rich""/ADJ,""dairy""/NOUN,""protein""/NOUN,""ricotta""/NOUN,""cheese""/NOUN,""habitual""/ADJ,""diet""/NOUN"
1,"""Low-grade""/ADJ,""inflammation""/NOUN,""suggested""/VERB,""mechanism""/NOUN,""development""/NOUN,""metabolic""/ADJ,""syndrome""/NOUN,""MetS""/PROPN,""diet""/NOUN,""could""/AUX,""act""/VERB,""regulator""/NOUN"
1,"""Higher""/ADJ,""consumption""/NOUN,""fruit""/NOUN,""vegetable""/NOUN,""associated""/VERB,""lower""/ADJ,""risk""/NOUN,""various""/ADJ,""chronic""/ADJ,""disease""/NOUN,""including""/VERB,""coronary""/ADJ,""heart""/NOUN,""disease""/NOUN,""obesity""/NOUN,""certain""/ADJ,""cancer""/NOUN"
1,"""Thus""/ADV,""anti-inflammatory""/ADJ,""drug""/NOUN,""asymptomatic""/ADJ,""initial""/ADJ,""phase""/NOUN,""could""/AUX,""slow""/VERB,""AD""/NOUN,""progression""/NOUN,""provided""/VERB,""enter""/VERB,""brain""/NOUN"
1,"""Health""/NOUN,""claim""/NOUN,""describe""/VERB,""relation""/NOUN,""food""/NOUN,""substance""/NOUN,""risk""/NOUN,""disease""/NOUN,""e.g.""/X,""Adequate""/ADJ,""calcium""/NOUN,""vitamin""/NOUN,""D""/NOUN,""throughout""/ADP,""life""/NOUN,""part""/NOUN,""well-balanced""/ADJ,""diet""/NOUN,""may""/AUX,""reduce""/VERB,""risk""/NOUN,""osteoporosis""/NOUN"
1,"""Many""/ADJ,""epidemiological""/ADJ,""study""/NOUN,""support""/VERB,""protective""/ADJ,""role""/NOUN,""garlic""/NOUN,""related""/VERB,""allium""/NOUN,""food""/NOUN,""development""/NOUN,""certain""/ADJ,""human""/ADJ,""cancer""/NOUN"
1,"""Reports""/NOUN,""shown""/VERB,""ginger""/NOUN,""avocado""/NOUN,""induce""/VERB,""antioxidant""/ADJ,""anti-inflammatory""/ADJ,""effect""/NOUN,""improving""/VERB,""enzymatic""/ADJ,""activity""/NOUN,""modulating""/VERB,""obesity-related""/ADJ,""impairment""/NOUN,""anti-inflammatory""/ADJ,""system""/NOUN,""different""/ADJ,""tissue""/NOUN,""without""/ADP,""side""/NOUN,""effect""/NOUN"
0,"""In""/ADP,""China""/PROPN,""lamb""/NOUN,""fish""/NOUN,""well-known""/ADJ,""trigger""/NOUN,""asthma""/NOUN,""attack""/NOUN"
1,"""Black""/ADJ,""mulberry""/NOUN,""fruit""/NOUN,""traditionally""/ADV,""used""/VERB,""Uyghur""/ADJ,""folk""/NOUN,""medicine""/NOUN,""prevention""/NOUN,""treatment""/NOUN,""cardiovascular""/ADJ,""disease""/NOUN,""southern""/ADJ,""Xinjiang""/PROPN,""region""/NOUN,""China""/PROPN"
2,"""Risk""/NOUN,""factor""/NOUN,""include""/VERB,""hepatitis""/PROPN,""B""/PROPN,""C""/PROPN,""virus""/NOUN,""cirrhosis""/NOUN,""aflatoxin-contaminated""/ADJ,""food""/NOUN,""alcohol""/NOUN,""diabetes""/NOUN"
1,"""Cherries""/NOUN,""rich""/ADJ,""anti-inflammatory""/ADJ,""antioxidative""/ADJ,""bioactive""/ADJ,""compound""/NOUN,""proposed""/VERB,""efficacious""/ADJ,""preventing""/VERB,""treating""/VERB,""gout""/NOUN,""recommendation""/NOUN,""patient""/NOUN,""conflicting""/VERB"
1,"""Ginger""/NOUN,""exerts""/VERB,""protective""/ADJ,""effect""/NOUN,""obesity""/NOUN,""complication""/NOUN"
1,"""It""/PRON,""hypothesized""/VERB,""decreased""/VERB,""advanced""/ADJ,""glycation""/NOUN,""end""/NOUN,""product""/NOUN,""AGEs""/NOUN,""level""/NOUN,""could""/AUX,""affect""/VERB,""type""/NOUN,""2""/NUM,""diabetes""/NOUN,""mellitus""/NOUN,""T2DM""/NOUN,""remission""/NOUN,""newly""/ADV,""diagnosed""/VERB,""patient""/NOUN,""consumption""/NOUN,""two""/NUM,""healthy""/ADJ,""diet""/NOUN"
2,"""Folic""/NOUN,""acid""/NOUN,""Vitamin""/NOUN,""B9""/NOUN,""often""/ADV,""associated""/VERB,""inflammatory""/ADJ,""bowel""/NOUN,""disease""/NOUN,""since""/ADP,""reduced""/VERB,""overall""/ADJ,""folate""/NOUN,""concentration""/NOUN,""human""/ADJ,""body""/NOUN,""may""/AUX,""lead""/VERB,""development""/NOUN,""colorectal""/ADJ,""cancer""/NOUN,""megaloblastic""/ADJ,""anaemia""/NOUN"
1,"""Available""/ADJ,""scientific""/ADJ,""evidence""/NOUN,""agrees""/VERB,""harmful""/ADJ,""effect""/NOUN,""high""/ADJ,""meat""/NOUN,""/""/SYM,""animal""/NOUN,""protein""/NOUN,""intake""/NOUN,""low""/ADJ,""calcium""/NOUN,""diet""/NOUN,""whereas""/ADP,""high""/ADJ,""content""/NOUN,""fruit""/NOUN,""vegetable""/NOUN,""associated""/VERB,""balanced""/ADJ,""intake""/NOUN,""low-fat""/ADJ,""dairy""/NOUN,""product""/NOUN,""carry""/VERB,""lowest""/ADJ,""risk""/NOUN,""incident""/NOUN,""kidney""/NOUN,""stone""/NOUN"
1,"""Ginger""/NOUN,""widely""/ADV,""used""/VERB,""dietary""/ADJ,""condiment""/NOUN,""reported""/VERB,""improve""/VERB,""memory""/NOUN,""dysfunction""/NOUN,""animal""/NOUN,""model""/NOUN,""Alzheimer""/PROPN,""disease""/NOUN,""AD""/NOUN"
0,"""Chocolate""/NOUN,""milk""/NOUN,""one""/NUM,""commonly""/ADV,""used""/VERB,""non-fermentative""/ADJ,""dairy""/NOUN,""product""/NOUN,""due""/ADJ,""high""/ADJ,""level""/NOUN,""sucrose""/NOUN,""could""/AUX,""lead""/VERB,""diabetes""/NOUN,""tooth""/NOUN,""decay""/NOUN,""among""/ADP,""child""/NOUN"
2,"""Xylitol""/PROPN,""potential""/ADJ,""cystic""/NOUN,""fibrosis""/NOUN,""treatment""/NOUN,""lower""/ADJ,""salt""/NOUN,""concentration""/NOUN,""airway""/NOUN,""surface""/NOUN,""liquid""/NOUN,""enhances""/VERB,""innate""/ADJ,""immunity""/NOUN,""human""/ADJ,""airway""/NOUN"
1,"""Hydroxytyrosol""/NOUN,""acetate""/NOUN,""HT-AC""/NOUN,""polyphenolic""/ADJ,""compound""/NOUN,""olive""/NOUN,""oil""/NOUN,""exerts""/VERB,""anti-inflammatory""/ADJ,""effect""/NOUN,""murine""/NOUN,""collagen-induced""/ADJ,""arthritis""/NOUN"
0,"""The""/DET,""common""/ADJ,""food""/NOUN,""reported""/VERB,""trigger""/NOUN,""oral""/ADJ,""ulcer""/NOUN,""eggplant""/NOUN,""78.3""/NUM,""melon""/NOUN,""68.3""/NUM,""walnut""/NOUN,""68.2""/NUM,""cantaloupe""/NOUN,""66.7""/NUM"
1,"""It""/PRON,""previously""/ADV,""demonstrated""/VERB,""daily""/ADJ,""intake""/NOUN,""hydroxytyrosol""/NOUN,""HT""/NOUN,""polyphenol""/NOUN,""olive""/NOUN,""oil""/NOUN,""daily""/ADJ,""dietary""/ADJ,""level""/NOUN,""mildly""/ADV,""improves""/VERB,""cognition""/NOUN,""AD""/NOUN,""mouse""/NOUN"
1,"""Epidemiological""/ADJ,""clinical""/ADJ,""study""/NOUN,""compellingly""/ADV,""documented""/VERB,""ability""/NOUN,""Mediterranean""/ADJ,""diet""/NOUN,""rich""/ADJ,""extra-virgin""/ADJ,""olive""/NOUN,""oil""/NOUN,""EVOO""/NOUN,""reduce""/VERB,""breast""/NOUN,""colon""/NOUN,""cancer""/NOUN,""incidence""/NOUN,""cardiovascular""/ADJ,""disease""/NOUN,""aging""/VERB,""cognitive""/ADJ,""function""/NOUN,""decline""/NOUN"
2,"""Overall""/ADJ,""finding""/NOUN,""indicate""/VERB,""fermented""/ADJ,""curly""/ADJ,""kale""/NOUN,""juice""/NOUN,""may""/AUX,""become""/VERB,""popular""/ADJ,""functional""/ADJ,""food""/NOUN,""sector""/NOUN,""especially""/ADV,""among""/ADP,""vegetarian""/ADJ,""consumer""/NOUN,""lactose""/NOUN,""intolerance""/NOUN,""allergy""/NOUN,""milk""/NOUN,""protein""/NOUN"
1,"""We""/PRON,""previously""/ADV,""demonstrated""/VERB,""consumption""/NOUN,""iso-alpha-acids""/NOUN,""IAA""/PROPN,""hop-derived""/VERB,""bitter""/ADJ,""compound""/NOUN,""beer""/NOUN,""prevents""/VERB,""inflammation""/NOUN,""Alzheimer""/PROPN,""disease""/NOUN,""pathology""/NOUN,""model""/NOUN,""mouse""/NOUN"
0,"""High""/ADJ,""protein""/NOUN,""diet""/NOUN,""believed""/VERB,""cause""/VERB,""kidney""/NOUN,""stone""/NOUN,""formation""/NOUN,""bone""/NOUN,""loss""/NOUN,""mechanism""/NOUN,""mediating""/VERB,""change""/NOUN,""unknown""/ADJ"
1,"""Diallyl""/NOUN,""disulfide""/NOUN,""DADS""/PROPN,""major""/ADJ,""organosulphur""/NOUN,""compound""/NOUN,""present""/ADJ,""garlic""/NOUN,""anti-mitotic""/ADJ,""potential""/ADJ,""colon""/NOUN,""neoplastic""/ADJ,""lesion""/NOUN,""vivo""/NOUN,""colon""/NOUN,""tumour""/NOUN,""cell""/NOUN,""growth""/NOUN,""vitro""/NOUN"
0,"""The""/DET,""butter""/NOUN,""flavoring""/VERB,""additive""/NOUN,""diacetyl""/NOUN,""DA""/NOUN,""cause""/VERB,""bronchiolitis""/NOUN,""obliterans""/NOUN,""BO""/NOUN,""inhalation""/NOUN"
0,"""Alloxan""/PROPN,""ALX""/PROPN,""food-additive""/ADJ,""intaken""/NOUN,""daily""/ADJ,""flour""/NOUN,""cause""/VERB,""diabetes""/NOUN,""genotoxicity""/NOUN,""inducing""/VERB,""chromosomal-aberration""/NOUN,""DNA-damage""/NOUN"
2,"""Esophageal""/ADJ,""trichomoniasis""/NOUN,""rarely""/ADV,""reported""/VERB,""chicken""/NOUN"
1,"""The""/DET,""low""/ADJ,""mortality""/NOUN,""rate""/NOUN,""ischemic""/ADJ,""heart""/NOUN,""disease""/NOUN,""cancer""/NOUN,""thought""/VERB,""reflect""/VERB,""low""/ADJ,""prevalence""/NOUN,""obesity""/NOUN,""Japan""/PROPN,""low""/ADJ,""intake""/NOUN,""red""/ADJ,""meat""/NOUN,""specifically""/ADV,""saturated""/VERB,""fatty""/ADJ,""acid""/NOUN,""high""/ADJ,""intake""/NOUN,""fish""/NOUN,""specifically""/ADV,""n-3""/NUM,""polyunsaturated""/ADJ,""fatty""/NOUN,""acid""/NOUN,""plant""/NOUN,""food""/NOUN,""soybean""/NOUN,""nonsugar-sweetened""/ADJ,""beverage""/NOUN,""green""/ADJ,""tea""/NOUN"
0,"""Chickpea""/NOUN,""Cicer""/NOUN,""arietinum""/NOUN,""allergy""/NOUN,""frequently""/ADV,""reported""/VERB,""particularly""/ADV,""Spain""/PROPN,""India""/PROPN"
2,"""Urinary""/ADJ,""hippuric""/NOUN,""acid""/NOUN,""HA""/NOUN,""citrate""/NOUN,""represent""/VERB,""useful""/ADJ,""biomarkers""/NOUN,""fruit""/NOUN,""vegetable""/NOUN,""FAV""/NOUN,""intake""/NOUN,""nephrolithiasis""/NOUN"
1,"""There""/ADV,""evidence""/NOUN,""adequate""/ADJ,""amount""/NOUN,""folic""/ADJ,""acid""/NOUN,""supply""/NOUN,""woman""/NOUN,""early""/ADJ,""pregnancy""/NOUN,""decrease""/NOUN,""risk""/NOUN,""neural""/ADJ,""tube""/NOUN,""defect""/NOUN,""affected""/VERB,""child""/NOUN"
1,"""Consumption""/NOUN,""certain""/ADJ,""food""/NOUN,""pregnancy""/NOUN,""shown""/VERB,""beneficial""/ADJ,""effect""/NOUN,""childhood""/NOUN,""asthma""/NOUN,""allergic""/ADJ,""disease""/NOUN,""development""/NOUN,""aggravation""/NOUN"
1,"""Moreover""/ADV,""substantial""/ADJ,""experimental""/ADJ,""study""/NOUN,""supported""/VERB,""protective""/ADJ,""role""/NOUN,""fruit""/NOUN,""CVDs""/NOUN,""several""/ADJ,""fruit""/NOUN,""grape""/NOUN,""blueberry""/NOUN,""pomegranate""/NOUN,""apple""/NOUN,""hawthorn""/NOUN,""avocado""/NOUN,""widely""/ADV,""studied""/VERB,""shown""/VERB,""potent""/ADJ,""cardiovascular""/ADJ,""protective""/ADJ,""action""/NOUN"
0,"""It""/PRON,""suggested""/VERB,""recurrent""/ADJ,""inhalation""/NOUN,""milk""/NOUN,""food""/NOUN,""consequent""/ADJ,""upon""/ADP,""disordered""/ADJ,""oesophageal""/ADJ,""motility""/NOUN,""major""/ADJ,""factor""/NOUN,""causing""/VERB,""respiratory""/ADJ,""complication""/NOUN"
1,"""The""/DET,""Tibetan""/ADJ,""turnip""/NOUN,""Brassica""/PROPN,""rapa""/PROPN,""L.""/PROPN,""wide""/ADJ,""array""/NOUN,""medicine""/NOUN,""property""/NOUN,""including""/VERB,""heat-clearing""/NOUN,""detoxifying""/VERB,""anti-hypoxia""/NOUN,""listed""/VERB,""famous""/ADJ,""centuries-old""/ADJ,""Tibetan""/ADJ,""medicine""/NOUN,""classic""/NOUN,""The""/DET,""Four""/PROPN,""Medical""/PROPN,""Tantras""/PROPN"
1,"""Iron-fortified""/ADJ,""cereal""/NOUN,""IFIC""/PROPN,""contribute""/VERB,""substantially""/ADV,""preventing""/VERB,""iron""/NOUN,""deficiency""/NOUN,""anemia""/NOUN,""maintaining""/VERB,""adequate""/ADJ,""body""/NOUN,""iron""/NOUN,""status""/NOUN"
1,"""Since""/ADP,""excessive""/ADJ,""sugar""/NOUN,""consumption""/NOUN,""related""/VERB,""development""/NOUN,""chronic""/ADJ,""metabolic""/ADJ,""disease""/NOUN,""prevalent""/ADJ,""western""/ADJ,""world""/NOUN,""use""/NOUN,""sweetener""/NOUN,""gradually""/ADV,""increased""/VERB,""worldwide""/ADV,""last""/ADJ,""year""/NOUN"
2,"""Bovine""/NOUN,""respiratory""/ADJ,""disease""/NOUN,""BRD""/NOUN,""major""/ADJ,""cause""/VERB,""morbidity""/NOUN,""mortality""/NOUN,""beef""/NOUN,""cattle""/NOUN"
