sentence,label
serologic evidence varicella zoster virus infection measured enzyme immunoassay varicella zoster virus specific igg antibody,0
figlin ra dekernlon jb maldazys et al treatment rel cell carcinoma α human leukocyte interferon vinblastine combition phase ii trial,1
if hyperkalemia occurs immediately discontinue treat indicated parenteral calcium chloride sodium bicarbote andor oral parenteral glucose rapid acting insulin preparation,1
adherence gluten free diet patient celiac disease lead correction iron deficiency anemia replacement iron store prevent recurrence iron deficiency,1
ghb also associated withdrawal syndrome insomnia anxiety tremor usually resolve within three twelve day,0
although specific pathogen commonly produce characteristic clinical manifestation eg rhinovirus common cold respiratory syncytial virus rsv bronchiolitis capable causing viral respiratory syndrome,0
losartan effective atenolol isolated systolic hypertension left ventricular hypertrophy keywords antihypertensive agent atenolol hydrochlorothiazide hypertension losartan acp jourl club,1
obesity often associated carpenter syndrome lifelong diet plan often utilized maintain healthy weight,0
title effect valsartan incidence diabetes cardiovascular event,1
the sulbactam and ampicillin combition effective combition treatment soft tissue infections,1
in solvd treatment trial elapril titrated mgd patient class ii and iii chf reduced mortality year nnt,1
dedifferentiation astrocytoma glioblastoma role radiation therapy discussed,0
other finding tinea pedis athlete foot tinea cruris jock itch common broad category fungal il disease may caused dermatophytes yeast mold tinea unguium major subtype onychomycosis,0
rsv piv influenza virus adenovirus enterovirus also cause colds,0
myelodysplastic syndrome involves group disorder typified peripheral cytopenia dysplastic hematopoietic progenitor hypercellular bone marrow high risk conversion aml,0
treatment psittacosis ornithosis caused psittaci,0
high dos temozolomide high grade gliomas yeld low toxicity result comparable standard dos,1
antacid nexium tum pepcid ac rolaids etc reduces acid reflux case hiatal hernia,1
boccardo rubagotti canobbio et al interleukin interferon alpha interleukin plus interferon alpha rel cell carcinoma,1
comparison ceftriaxone traditiol therapy bacterial meningitis,1
transverse myelitis neurological disorder caused inflammatory process spil cord cause axol demyelition,0
in acquired fanconi syndrome adult present laboratory abnormality rel tubular acidosis proximal type ii hypophosphatemia hypokalemia,0
asymptomatic gonorrhea occurs pregncies gonorrhoeae may pathogen,0
subcutaneous calcium heparin substitute intravenous form heparin either bolus continuous treatment thromboembolism,1
both high folate diets supplemental folic acid may help reduce toxic side effect low dose methotrexate without decreasing effectiveness,1
rapid dosage reduction abrupt discontinuance may result seizures including status epilepticus delirium withdrawal symptom,0
pemetrexed shown improve survival non squamous cell nsclc first drug reveal differential survival benefit large cell lung carcinoma,1
in charles huggins published study used estrogen oppose testosterone production men metastatic prostate cancer,1
in approximately ophthalmopathy patient ophthalmopathy appears onset hyperthyroidism concurrently six month diagnosis,0
subsequent tendon rupture minimal even tendons found thinned time surgery remained intact,0
brill edwards ginsberg js gent hirsh burrows kearon et al safety withholding heparin pregnt woman history venous thromboembolism,0
yearold man yearold woman presented glioblastoma manifesting seizure headache respectively,0
in hot study treatment hypertensive adult year mgd aspirin addition treatment antihypertensive agent significantly reduced clinically apparent mi major cardiovascular event,1
glaucoma glaucoma characteristic optic nerve damage visual field loss chronic progressive optic neuropathy characterized excavation optic nerve head visual field loss midperiphery,0
other factors trauma clinically uninvolved skin patient psoriasis cause lesion appear exact site injury phenomenon known kobner response,0
promethazine mages usea ephedrine fight ensuing drowsiness,1
it might take least day ph nitrite solution lowered concentration no reach level sufficiently high activate guanylyl cyclase seems unlikely turally circulating nitrite involved vasodilation ischemic tissue conversion no it realistic consider no produced biologically significant concentration nitrite perspiration skin,0
commentary the risk stroke patient af greatly reduced warfarin,1
turally occurring measles cause severe often fatal infection aids patient measles mumps rubella rarely cause serious complication,0
the incidence active tb significantly reduced compared placebo inh rr ci inh rif rr ci,1
the result mrc vitamin study established specific role folic acid prevention neural tube defects,1
large population based cohort study isotretinoin user acne oral antibiotic user acne showed evidence isotretinoin increase risk depression suicide psychiatric disorder,1
the specificity antibody tested immunoblotting panel crude protein antigen bacteria causing enteric fever enteric fever like illness typhi paratyphi paratyphi paratyphi choleraesuis enteritidis krefeld pama typhimurium escherichia coli pseudomos pseudomallei yersinia enterocolitica,0
in contrast previous trial aspirin reduce myocardial infarction death lowered incidence ischemic stroke transient ischemic attack,1
specific drugs drug interaction comments abatacept increased incidence infection serious infection without additiol clinical benefit reported abatacept tnf blocking agent rheumatoid arthritis concomitant use recommended akinra increased incidence serious infection neutropenia without additiol clinical benefit reported akinra etanercept another tnf blocking agent rheumatoid arthritis,0
rosenstock lorber dl gnudi howard cp bilheimer dw chang pc et al prandial inhaled insulin plus basal insulin glargine versus twice daily biaspart insulin type diabetes multicentre randomised trial,1
systemic infection parenteral therapy required generally aminoglycoside plus antipseudomol β lactam anti pseudomol cephalosporin eg cefepime cefoperazone meropenem,1
varsano frydman amir et al single intramuscular dose ceftriaxone compared day amoxicillin therapy acute otitis media child double blind clinical trial,1
